country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime
Saint Vincent and the Grenadines, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
San Marino, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Saudi Arabia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Senegal, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Serbia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Seychelles, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Singapore, 1/23/2020,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-23
Slovakia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Slovenia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Somalia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
South Africa, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Spain, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Sri Lanka, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Sudan, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Suriname, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Sweden, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Switzerland, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Syria, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Taiwan*, 1/23/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-01-23
Tanzania, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Thailand, 1/23/2020,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-23
Timor-Leste, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Togo, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Trinidad and Tobago, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Tunisia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Turkey, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Uganda, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Ukraine, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
United Arab Emirates, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
United Kingdom, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Uruguay, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
US, 1/23/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-01-23
Uzbekistan, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Venezuela, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Vietnam, 1/23/2020,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-23
West Bank and Gaza, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Zambia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Zimbabwe, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23
Afghanistan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Albania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Algeria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Andorra, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Angola, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Antigua and Barbuda, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Argentina, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Armenia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Australia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Austria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Azerbaijan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Bahamas, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Bahrain, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Bangladesh, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Barbados, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Belarus, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Belgium, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Belize, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Benin, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Bhutan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Bolivia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Bosnia and Herzegovina, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Brazil, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Brunei, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Bulgaria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Burkina Faso, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Burma, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Cabo Verde, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Cambodia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Cameroon, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Canada, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Central African Republic, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Chad, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Chile, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
China, 1/24/2020,920.0,277.0,277.0,26.0,8.0,0.02826086956521739,0.02888086642599278,2020-01-24
Colombia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Congo (Brazzaville), 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Congo (Kinshasa), 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Costa Rica, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Cote d'Ivoire, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Croatia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Cuba, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Cyprus, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Czechia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Denmark, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Diamond Princess, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Djibouti, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Dominica, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Dominican Republic, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Ecuador, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Egypt, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
El Salvador, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Equatorial Guinea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Eritrea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Estonia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Eswatini, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Ethiopia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Fiji, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Finland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
France, 1/24/2020,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24
Gabon, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Gambia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Georgia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Germany, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Ghana, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Greece, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Grenada, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Guatemala, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Guinea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Guinea-Bissau, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Guyana, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Haiti, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Holy See, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Honduras, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Hungary, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Iceland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
India, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Indonesia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Iran, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Iraq, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Ireland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Israel, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Italy, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Jamaica, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Japan, 1/24/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-01-24
Jordan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Kazakhstan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Kenya, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
"Korea, South", 1/24/2020,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-24
Kosovo, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Kuwait, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Kyrgyzstan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Laos, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Latvia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Lebanon, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Liberia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Libya, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Liechtenstein, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Lithuania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Luxembourg, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Madagascar, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Malaysia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Maldives, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Mali, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Malta, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Mauritania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Mauritius, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Mexico, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Moldova, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Monaco, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Mongolia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Montenegro, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Morocco, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Mozambique, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
MS Zaandam, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Namibia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Nepal, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Netherlands, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
New Zealand, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Nicaragua, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Niger, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Nigeria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
North Macedonia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Norway, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Oman, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Pakistan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Panama, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Papua New Guinea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Paraguay, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Peru, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Philippines, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Poland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Portugal, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Qatar, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Romania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Russia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Rwanda, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Saint Kitts and Nevis, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Saint Lucia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Saint Vincent and the Grenadines, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
San Marino, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Saudi Arabia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Senegal, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Serbia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Seychelles, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Singapore, 1/24/2020,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24
Slovakia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Slovenia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Somalia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
South Africa, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Spain, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Sri Lanka, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Sudan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Suriname, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Sweden, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Switzerland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Syria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Taiwan*, 1/24/2020,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24
Tanzania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Thailand, 1/24/2020,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24
Timor-Leste, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Togo, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Trinidad and Tobago, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Tunisia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Turkey, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Uganda, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Ukraine, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
United Arab Emirates, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
United Kingdom, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Uruguay, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
US, 1/24/2020,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-24
Uzbekistan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Venezuela, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Vietnam, 1/24/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-01-24
West Bank and Gaza, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Zambia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Zimbabwe, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24
Afghanistan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Albania, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Algeria, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Andorra, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Angola, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Antigua and Barbuda, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Argentina, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Armenia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Australia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Austria, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Azerbaijan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Bahamas, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Bahrain, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Bangladesh, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Barbados, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Belarus, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Belgium, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Belize, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Benin, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Bhutan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Bolivia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Bosnia and Herzegovina, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Brazil, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Brunei, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Bulgaria, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Burkina Faso, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Burma, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Cabo Verde, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Cambodia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Cameroon, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Canada, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Central African Republic, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Chad, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Chile, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
China, 1/25/2020,1406.0,486.0,486.0,42.0,16.0,0.029871977240398292,0.03292181069958848,2020-01-25
Colombia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Congo (Brazzaville), 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Congo (Kinshasa), 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Costa Rica, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Cote d'Ivoire, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Croatia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Cuba, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Cyprus, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Czechia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Denmark, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Diamond Princess, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Djibouti, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Dominica, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Dominican Republic, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Ecuador, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Egypt, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
El Salvador, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Equatorial Guinea, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Eritrea, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Estonia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Eswatini, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Ethiopia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Fiji, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Finland, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
France, 1/25/2020,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-25
Gabon, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Gambia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Georgia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Germany, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Ghana, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Greece, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Grenada, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Guatemala, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Guinea, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Guinea-Bissau, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Guyana, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Haiti, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Holy See, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Honduras, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Hungary, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Iceland, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
India, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Indonesia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Iran, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Iraq, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Ireland, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Israel, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Italy, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Jamaica, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Japan, 1/25/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-01-25
Jordan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Kazakhstan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Kenya, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
"Korea, South", 1/25/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-01-25
Kosovo, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Kuwait, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Kyrgyzstan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Laos, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Latvia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Lebanon, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Liberia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Libya, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Liechtenstein, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Lithuania, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Luxembourg, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Madagascar, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Malaysia, 1/25/2020,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-01-25
Maldives, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Mali, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Malta, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Mauritania, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
Mauritius, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25
