country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime,continent
United Arab Emirates, 2/23/2020,13.0,0.0,0.8,0.0,0.0,0.0,,2020-02-23,Asia
United Kingdom, 2/23/2020,9.0,0.0,0.0,0.0,0.0,0.0,,2020-02-23,Europe
Uruguay, 2/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-23,South America
US, 2/23/2020,15.0,0.0,0.4,0.0,0.0,0.0,,2020-02-23,North America
Uzbekistan, 2/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-23,Asia
Venezuela, 2/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-23,South America
Vietnam, 2/23/2020,16.0,0.0,0.0,0.0,0.0,0.0,,2020-02-23,Asia
West Bank and Gaza, 2/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-23,Asia
Zambia, 2/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-23,Africa
Zimbabwe, 2/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-23,Africa
Botswana, 2/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-23,Africa
Afghanistan, 2/24/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-24,Asia
Albania, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Algeria, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Andorra, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Angola, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Antigua and Barbuda, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Argentina, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Armenia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Australia, 2/24/2020,15.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Oceania
Austria, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Azerbaijan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Bahamas, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Bahrain, 2/24/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-24,Asia
Bangladesh, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Barbados, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Belarus, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Belgium, 2/24/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Europe
Belize, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Benin, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Bhutan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Bolivia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Bosnia and Herzegovina, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Brazil, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Brunei, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Bulgaria, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Burkina Faso, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Burma, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Cabo Verde, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Cambodia, 2/24/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Asia
Cameroon, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Canada, 2/24/2020,10.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-02-24,North America
Central African Republic, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Chad, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Chile, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
China, 2/24/2020,77241.0,219.0,562.1999999999999,2595.0,150.0,0.03359614712393677,0.684931506849315,2020-02-24,Asia
Colombia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Congo (Brazzaville), 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Congo (Kinshasa), 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Costa Rica, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Cote d'Ivoire, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Croatia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Cuba, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Cyprus, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Czechia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Denmark, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Diamond Princess, 2/24/2020,691.0,0.0,29.8,3.0,0.0,0.004341534008683068,,2020-02-24,Other
Djibouti, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Dominica, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Dominican Republic, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Ecuador, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Egypt, 2/24/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Africa
El Salvador, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Equatorial Guinea, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Eritrea, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Estonia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Eswatini, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Ethiopia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Fiji, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Oceania
Finland, 2/24/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Europe
France, 2/24/2020,12.0,0.0,0.0,1.0,0.0,0.08333333333333333,,2020-02-24,Europe
Gabon, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Gambia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Georgia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Germany, 2/24/2020,16.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Europe
Ghana, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Greece, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Grenada, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Guatemala, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Guinea, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Guinea-Bissau, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Guyana, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Haiti, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Holy See, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Honduras, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Hungary, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Iceland, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
India, 2/24/2020,3.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Asia
Indonesia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Iran, 2/24/2020,61.0,18.0,8.6,12.0,4.0,0.19672131147540983,0.2222222222222222,2020-02-24,Asia
Iraq, 2/24/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-24,Asia
Ireland, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Israel, 2/24/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-24,Asia
Italy, 2/24/2020,229.0,74.0,30.4,7.0,4.0,0.03056768558951965,0.05405405405405406,2020-02-24,Europe
Jamaica, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Japan, 2/24/2020,159.0,12.0,14.6,1.0,0.0,0.006289308176100629,0.0,2020-02-24,Asia
Jordan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Kazakhstan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Kenya, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
"Korea, South", 2/24/2020,833.0,231.0,114.2,8.0,2.0,0.009603841536614645,0.008658008658008658,2020-02-24,Asia
Kosovo, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Kuwait, 2/24/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-24,Asia
Kyrgyzstan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Laos, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Latvia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Lebanon, 2/24/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-24,Asia
Liberia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Libya, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Liechtenstein, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Lithuania, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Luxembourg, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Madagascar, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Malaysia, 2/24/2020,22.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Asia
Maldives, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Mali, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Malta, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Mauritania, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Mauritius, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Mexico, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Moldova, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Monaco, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Mongolia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Montenegro, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Morocco, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Mozambique, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
MS Zaandam, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Other
Namibia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Nepal, 2/24/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Asia
Netherlands, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
New Zealand, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Oceania
Nicaragua, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Niger, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Nigeria, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
North Macedonia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Norway, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Oman, 2/24/2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-02-24,Asia
Pakistan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Panama, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Papua New Guinea, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Oceania
Paraguay, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Peru, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Philippines, 2/24/2020,3.0,0.0,0.0,1.0,0.0,0.3333333333333333,,2020-02-24,Asia
Poland, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Portugal, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Qatar, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Romania, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Russia, 2/24/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Europe
Rwanda, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Saint Kitts and Nevis, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Saint Lucia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Saint Vincent and the Grenadines, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
San Marino, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Saudi Arabia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Senegal, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Serbia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Seychelles, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Singapore, 2/24/2020,89.0,0.0,1.6,0.0,0.0,0.0,,2020-02-24,Asia
Slovakia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Slovenia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Somalia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
South Africa, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Spain, 2/24/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Europe
Sri Lanka, 2/24/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Asia
Sudan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Suriname, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Sweden, 2/24/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Europe
Switzerland, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
Syria, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Taiwan*, 2/24/2020,30.0,2.0,1.2,1.0,0.0,0.03333333333333333,0.0,2020-02-24,Asia
Tanzania, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Thailand, 2/24/2020,35.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Asia
Timor-Leste, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Togo, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Trinidad and Tobago, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,North America
Tunisia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Turkey, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Uganda, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Ukraine, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Europe
United Arab Emirates, 2/24/2020,13.0,0.0,0.8,0.0,0.0,0.0,,2020-02-24,Asia
United Kingdom, 2/24/2020,13.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-02-24,Europe
Uruguay, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
US, 2/24/2020,51.0,36.0,0.4,0.0,0.0,0.0,0.0,2020-02-24,North America
Uzbekistan, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Venezuela, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,South America
Vietnam, 2/24/2020,16.0,0.0,0.0,0.0,0.0,0.0,,2020-02-24,Asia
West Bank and Gaza, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Asia
Zambia, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Zimbabwe, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Botswana, 2/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-24,Africa
Afghanistan, 2/25/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-25,Asia
Albania, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Algeria, 2/25/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,Africa
Andorra, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Angola, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Antigua and Barbuda, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Argentina, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,South America
Armenia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Australia, 2/25/2020,15.0,0.0,0.0,0.0,0.0,0.0,,2020-02-25,Oceania
Austria, 2/25/2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,Europe
Azerbaijan, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Bahamas, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Bahrain, 2/25/2020,23.0,22.0,0.2,0.0,0.0,0.0,0.0,2020-02-25,Asia
Bangladesh, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Barbados, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Belarus, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Belgium, 2/25/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-25,Europe
Belize, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Benin, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Bhutan, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Bolivia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,South America
Bosnia and Herzegovina, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Brazil, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,South America
Brunei, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Bulgaria, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Burkina Faso, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Burma, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Cabo Verde, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Cambodia, 2/25/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-25,Asia
Cameroon, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Canada, 2/25/2020,11.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-02-25,North America
Central African Republic, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Chad, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Chile, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,South America
China, 2/25/2020,77754.0,513.0,524.4000000000001,2665.0,70.0,0.03427476399927978,0.1364522417153996,2020-02-25,Asia
Colombia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,South America
Congo (Brazzaville), 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Congo (Kinshasa), 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Costa Rica, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Cote d'Ivoire, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Croatia, 2/25/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,Europe
Cuba, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Cyprus, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Czechia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Denmark, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Diamond Princess, 2/25/2020,691.0,0.0,14.0,3.0,0.0,0.004341534008683068,,2020-02-25,Other
Djibouti, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Dominica, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Dominican Republic, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Ecuador, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,South America
Egypt, 2/25/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-25,Africa
El Salvador, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Equatorial Guinea, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Eritrea, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Estonia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Eswatini, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Ethiopia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Fiji, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Oceania
Finland, 2/25/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-25,Europe
France, 2/25/2020,14.0,2.0,0.0,1.0,0.0,0.07142857142857142,0.0,2020-02-25,Europe
Gabon, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Gambia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Georgia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Germany, 2/25/2020,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,Europe
Ghana, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Greece, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Grenada, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Guatemala, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Guinea, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Guinea-Bissau, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Guyana, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,South America
Haiti, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Holy See, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Honduras, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Hungary, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Iceland, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
India, 2/25/2020,3.0,0.0,0.0,0.0,0.0,0.0,,2020-02-25,Asia
Indonesia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Iran, 2/25/2020,95.0,34.0,11.8,16.0,4.0,0.16842105263157894,0.11764705882352941,2020-02-25,Asia
Iraq, 2/25/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-25,Asia
Ireland, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Israel, 2/25/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-25,Asia
Italy, 2/25/2020,322.0,93.0,45.2,10.0,3.0,0.031055900621118012,0.03225806451612903,2020-02-25,Europe
Jamaica, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,North America
Japan, 2/25/2020,170.0,11.0,15.0,1.0,0.0,0.0058823529411764705,0.0,2020-02-25,Asia
Jordan, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Kazakhstan, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Kenya, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
"Korea, South", 2/25/2020,977.0,144.0,160.4,10.0,2.0,0.01023541453428864,0.013888888888888888,2020-02-25,Asia
Kosovo, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Kuwait, 2/25/2020,11.0,10.0,0.2,0.0,0.0,0.0,0.0,2020-02-25,Asia
Kyrgyzstan, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Laos, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Asia
Latvia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Lebanon, 2/25/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-25,Asia
Liberia, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Libya, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
Liechtenstein, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Lithuania, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Luxembourg, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Europe
Madagascar, 2/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-25,Africa
